game_id,game_date,team_id,team_name,net_rating
0021500986,2016-03-13,1610612758,Kings,-6.7
0021500987,2016-03-13,1610612747,Lakers,-4.6
0021500987,2016-03-13,1610612752,Knicks,4.6
0021500988,2016-03-14,1610612766,Hornets,-6.0
0021500988,2016-03-14,1610612742,Mavericks,6.0
0021500989,2016-03-14,1610612764,Wizards,38.4
0021500989,2016-03-14,1610612765,Pistons,-38.4
0021500990,2016-03-14,1610612748,Heat,9.0
0021500990,2016-03-14,1610612743,Nuggets,-9.0
0021500991,2016-03-14,1610612741,Bulls,3.2
0021500991,2016-03-14,1610612761,Raptors,-3.2
0021500992,2016-03-14,1610612763,Grizzlies,-46.9
0021500992,2016-03-14,1610612745,Rockets,46.9
0021500993,2016-03-14,1610612760,Thunder,37.2
0021500993,2016-03-14,1610612757,Trail Blazers,-37.2
0021500994,2016-03-14,1610612762,Jazz,16.2
0021500994,2016-03-14,1610612739,Cavaliers,-16.2
0021500995,2016-03-14,1610612750,Timberwolves,-1.3
0021500995,2016-03-14,1610612756,Suns,1.3
0021500996,2016-03-14,1610612740,Pelicans,-16.6
0021500996,2016-03-14,1610612744,Warriors,16.6
